Time (s),Pressure (hPa)
131.6059602,55.04974365
131.639499,55.03974915
131.6730988,55.01976013
131.7066377,55.00976563
131.740207,54.99977112
131.7737763,54.98977661
131.8073457,54.9797821
131.840915,54.95979309
131.8744843,54.93980408
131.9080842,54.93980408
131.9416535,54.91981506
131.9752229,54.89982605
132.0087922,54.87983704
132.0423615,54.86984253
132.0759614,54.84985352
132.1095002,54.83985901
132.1430695,54.8298645
132.1766389,54.80987549
132.2102082,54.79988098
132.2437776,54.78988647
132.2773469,54.77989197
132.3108857,54.76989746
132.3444856,54.74990845
132.3780549,54.72991943
132.4115937,54.71992493
132.4451936,54.70993042
132.4787324,54.68994141
132.5123322,54.68994141
132.5459016,54.66995239
132.5794709,54.65995789
132.6130708,54.64996338
132.6466096,54.62997437
132.6801484,54.61997986
132.7137177,54.59999084
132.7472871,54.58000183
132.7808564,54.57000732
132.8144257,54.56001282
132.8479951,54.5400238
132.8815644,54.52003479
132.9151643,54.51004028
132.9487336,54.50004578
132.9822724,54.48005676
133.0158723,54.47006226
133.0494111,54.46006775
133.0832551,54.44007874
133.1165498,54.43008423
133.1501496,54.41009521
133.183719,54.40010071
133.2172883,54.3901062
133.2508576,54.38011169
133.284427,54.37011719
133.3179658,54.35012817
133.3520539,54.33013916
133.385135,54.33013916
133.4187043,54.32014465
133.4522736,54.31015015
133.485843,54.29016113
133.5194123,54.27017212
133.5529511,54.27017212
133.586551,54.25018311
133.6200898,54.23019409
133.6536591,54.22019958
133.687259,54.20021057
133.7208283,54.18022156
133.7543672,54.18022156
133.787967,54.16023254
133.8215363,54.15023804
133.8550752,54.14024353
133.888675,54.13024902
133.9222444,54.12025452
133.9558137,54.11026001
133.989383,54.090271
134.0230134,54.08027649
134.0565522,54.06028748
134.090091,54.05029297
134.1236604,54.04029846
134.1571992,54.03030396
134.1907685,54.01031494
134.2243379,53.99032593
134.2579072,53.98033142
134.2914765,53.97033691
134.3250459,53.96034241
134.3586762,53.9503479
134.3922151,53.93035889
134.4257844,53.93035889
134.4593232,53.91036987
134.4929231,53.90037537
134.5264924,53.88038635
134.5600617,53.87039185
134.5936006,53.86039734
134.6272004,53.85040283
134.6607392,53.83041382
134.6943391,53.8104248
134.728,53.8104248
134.7614777,53.8004303
134.7950471,53.79043579
134.8286775,53.77044678
134.8621858,53.76045227
134.8957551,53.74046326
134.9293244,53.74046326
134.9628938,53.72047424
134.9968903,53.70048523
135.0300019,53.69049072
135.0636018,53.68049622
135.0971711,53.68049622
135.1307404,53.6605072
135.1643098,53.64051819
135.1978791,53.63052368
135.2314485,53.62052917
135.2650178,53.60054016
135.2986176,53.58055115
135.3321565,53.57055664
135.3657258,53.56056213
135.3992951,53.55056763
135.4328645,53.53057861
135.4664033,53.52058411
135.4999726,53.5105896
135.5335725,53.50059509
135.5671418,53.49060059
135.6007111,53.49060059
135.6342805,53.47061157
135.6678498,53.47061157
135.7014192,53.46061707
135.734958,53.45062256
135.7685578,53.43063354
135.8021272,53.41064453
135.8356965,53.39065552
135.8692353,53.3706665
135.9028352,53.360672
135.9364045,53.34068298
135.9699738,53.32069397
136.0035432,53.31069946
136.0371125,53.30070496
136.0706819,53.29071045
136.1042207,53.26072693
136.1378205,53.26072693
136.1713593,53.24073792
136.2049897,53.2207489
136.2385285,53.21075439
136.2720979,53.19076538
136.3056367,53.18077087
136.3392365,53.17077637
136.3728669,53.16078186
136.4063752,53.15078735
136.4399445,53.14079285
136.4735139,53.12080383
136.5070832,53.11080933
136.5406526,53.09082031
136.5742219,53.08082581
136.6077912,53.08082581
136.6416963,53.06083679
136.6748994,53.05084229
136.7084687,53.04084778
136.7420686,53.03085327
136.7756379,53.03085327
136.8092072,53.01086426
136.8427766,53.00086975
136.8763459,52.99087524
136.9098847,52.99087524
136.9434541,52.97088623
136.9770539,52.95089722
137.0106233,52.95089722
137.0441621,52.94090271
137.0777619,52.9309082
137.1113007,52.91091919
137.1449006,52.91091919
137.1784699,52.89093018
137.2120393,52.89093018
137.2456086,52.87094116
137.2791779,52.86094666
137.3127473,52.85095215
137.3463471,52.84095764
137.379886,52.83096313
137.4134553,52.82096863
137.4470246,52.81097412
137.4805634,52.81097412
137.5141328,52.80097961
137.5477326,52.7809906
137.581302,52.76100159
137.6148713,52.75100708
137.6484406,52.74101257
137.68201,52.74101257
137.7155793,52.72102356
137.7491181,52.72102356
137.7827485,52.71102905
137.8162873,52.70103455
137.8498261,52.68104553
137.883426,52.68104553
137.9169953,52.66105652
137.9505647,52.66105652
137.984134,52.65106201
138.0177339,52.631073
138.0512422,52.631073
138.084842,52.62107849
138.1184113,52.61108398
138.1519807,52.61108398
138.1855195,52.59109497
138.2191194,52.58110046
138.2527192,52.57110596
138.2866242,52.55111694
138.3197968,52.55111694
138.3533967,52.54112244
138.386966,52.53112793
138.4205354,52.52113342
138.4541047,52.51113892
138.487674,52.4911499
138.5212434,52.4811554
138.5548127,52.47116089
138.5883515,52.46116638
138.6219514,52.45117188
138.6555207,52.44117737
138.6890595,52.43118286
138.7226594,52.43118286
138.7562287,52.41119385
138.7897981,52.40119934
138.8233674,52.39120483
138.8569367,52.39120483
138.8904756,52.38121033
138.9240449,52.36122131
138.9576142,52.35122681
138.9911836,52.3412323
139.0247529,52.33123779
139.0583527,52.32124329
139.0919221,52.32124329
139.1254609,52.30125427
139.1590608,52.29125977
139.1926301,52.28126526
139.2261689,52.28126526
139.2597688,52.26127625
139.2933076,52.26127625
139.3268769,52.24128723
139.3604463,52.23129272
139.3940156,52.22129822
139.4275849,52.2013092
139.4611543,52.18132019
139.4947541,52.17132568
139.5282929,52.17132568
139.5618623,52.16133118
139.5954316,52.15133667
139.6290315,52.15133667
139.6627534,52.15133667
139.6961701,52.13134766
139.7297395,52.11135864
139.7633088,52.10136414
139.7968781,52.09136963
139.8304475,52.09136963
139.8640168,52.08137512
139.8975556,52.07138062
139.9315827,52.07138062
139.9646943,52.06138611
139.9982636,52.0513916
140.031833,52.03140259
140.0654328,52.02140808
140.0989716,52.01141357
140.132541,51.99142456
140.1661069,51.99142456
140.1997068,51.98143005
140.2332761,51.97143555
140.2668455,51.97143555
140.3004148,51.97143555
140.3339841,51.95144653
140.3675535,51.94145203
140.4011228,51.94145203
140.4347532,51.92146301
140.468292,51.91146851
140.5018308,51.901474
140.5354001,51.901474
140.5689695,51.89147949
140.6025388,51.88148499
140.6360776,51.87149048
140.6696775,51.86149597
140.7032468,51.85150146
140.7368162,51.84150696
140.7703855,51.84150696
140.8039548,51.82151794
140.8375242,51.82151794
140.8710935,51.82151794
140.9046934,51.81152344
140.9382017,51.80152893
140.971832,51.79153442
141.0053708,51.78153992
141.0389097,51.78153992
141.072479,51.7615509
141.1060789,51.74156189
141.1396482,51.73156738
141.1732175,51.72157288
141.2067869,51.71157837
141.2404172,51.71157837
141.2739561,51.70158386
141.307678,51.69158936
141.3410642,51.67160034
141.374603,51.66160583
141.4082334,51.65161133
141.4418027,51.65161133
141.4753416,51.64161682
141.5089109,51.63162231
141.5424802,51.63162231
141.5765378,51.62162781
141.6095884,51.6116333
141.6431882,51.60163879
141.6767576,51.59164429
141.7103574,51.58164978
141.7438962,51.57165527
141.7774351,51.57165527
141.8110044,51.56166077
141.8445737,51.56166077
141.8781125,51.55166626
141.9117124,51.54167175
141.9452817,51.53167725
141.9788816,51.52168274
142.0124509,51.51168823
142.0460203,51.50169373
142.0795896,51.49169922
142.1131895,51.47171021
142.1467283,51.47171021
142.1802976,51.4617157
142.2138975,51.4617157
142.2474973,51.44172668
142.2810361,51.44172668
142.3145749,51.43173218
142.3481443,51.42173767
142.3817136,51.42173767
142.415283,51.41174316
142.4488523,51.40174866
142.4824216,51.39175415
142.515991,51.38175964
142.5495603,51.38175964
142.5830991,51.36177063
142.6167295,51.36177063
142.6502683,51.36177063
142.6838376,51.35177612
142.7173765,51.34178162
142.7509763,51.34178162
142.7845457,51.33178711
142.818115,51.3217926
142.8516843,51.3117981
142.8852537,51.30180359
142.918823,51.29180908
142.952606,51.28181458
142.9859312,51.28181458
143.019531,51.28181458
143.0531003,51.25183105
143.0866697,51.25183105
143.1202695,51.24183655
143.1538083,51.23184204
143.1873777,51.22184753
143.2214353,51.21185303
143.2545164,51.21185303
143.2880857,51.20185852
143.321655,51.19186401
143.3552244,51.18186951
143.3887632,51.171875
143.422363,51.16188049
143.4559934,51.15188599
143.4895017,51.13189697
143.523071,51.13189697
143.5566099,51.13189697
143.5902402,51.12190247
143.6238096,51.11190796
143.6573484,51.09191895
143.6909482,51.08192444
143.7244871,51.07192993
143.7580564,51.07192993
143.7916257,51.06193542
143.8251951,51.05194092
143.8587644,51.04194641
143.8923337,51.0319519
143.9258726,51.0319519
143.9594724,51.0219574
143.9930417,51.0219574
144.0266111,51.00196838
144.0601804,51.00196838
144.0937498,51.00196838
144.1273191,51.00196838
144.1608884,51.00196838
144.1944578,50.98197937
144.2280271,50.98197937
144.2615659,50.96199036
144.2951353,50.95199585
144.3287351,50.93200684
144.3622739,50.92201233
144.3958738,50.91201782
144.4294431,50.91201782
144.4630124,50.91201782
144.4965818,50.90202332
144.5301206,50.91201782
144.5637205,50.90202332
144.5974729,50.90202332
144.6308591,50.8820343
144.6644285,50.87203979
144.6979978,50.86204529
144.7315671,50.86204529
144.7651365,50.85205078
144.7987363,50.84205627
144.8323362,50.83206177
144.8663022,50.82206726
144.8993833,50.81207275
144.9330137,50.81207275
144.966522,50.80207825
145.0001218,50.80207825
145.0337217,50.81207275
145.06723,50.79208374
145.1007993,50.79208374
145.1343687,50.79208374
145.167938,50.78208923
145.2015684,50.77209473
145.2351377,50.77209473
145.268707,50.75210571
145.3022458,50.75210571
145.3358152,50.7321167
145.3693845,50.72212219
145.4029539,50.71212769
145.4365232,50.71212769
145.470062,50.70213318
145.5036619,50.69213867
145.5372312,50.68214417
145.5708311,50.68214417
145.6043699,50.67214966
145.6379392,50.66215515
145.6715085,50.65216064
145.7050779,50.65216064
145.7386167,50.64216614
145.7722166,50.63217163
145.8057859,50.62217712
145.8393247,50.61218262
145.8729551,50.61218262
145.9065244,50.60218811
145.9400632,50.5921936
145.9736326,50.5821991
146.0071714,50.5821991
146.0407712,50.57220459
146.0743101,50.56221008
146.1079099,50.56221008
146.1414792,50.55221558
146.1750486,50.54222107
146.2086179,50.55221558
146.2424009,50.54222107
146.2757566,50.54222107
146.3092954,50.54222107
146.3428953,50.53222656
146.3764341,50.51223755
146.4100034,50.50224304
146.4436033,50.50224304
146.4771726,50.49224854
146.5112913,50.49224854
146.5442808,50.48225403
146.5778806,50.47225952
146.6114499,50.47225952
146.6450193,50.46226501
146.6785886,50.45227051
146.712158,50.442276
146.7457273,50.442276
146.7792966,50.43228149
146.812866,50.42228699
146.8464353,50.41229248
146.8800046,50.40229797
146.913574,50.38230896
146.9471433,50.38230896
146.9806821,50.36231995
147.014282,50.36231995
147.0478513,50.34233093
147.0814207,50.34233093
147.11499,50.33233643
147.1485898,50.31234741
147.1821287,50.31234741
147.215698,50.31234741
147.2492673,50.30235291
147.2828367,50.2923584
147.316406,50.2923584
147.3499753,50.28236389
147.3835752,50.27236938
147.4171445,50.26237488
147.4507139,50.26237488
147.4842527,50.25238037
147.517822,50.23239136
147.5513914,50.23239136
147.5849607,50.22239685
147.6184995,50.21240234
147.6520994,50.19241333
147.6856687,50.19241333
147.7192075,50.17242432
147.7528074,50.17242432
147.7863767,50.16242981
147.819946,50.1524353
147.8535154,50.1424408
147.8872983,50.1424408
147.9206235,50.13244629
147.9542234,50.12245178
147.9877927,50.12245178
148.0213621,50.11245728
148.0549314,50.11245728
148.0885312,50.11245728
148.1220701,50.10246277
148.1561887,50.09246826
148.1892087,50.08247375
148.2227781,50.08247375
148.2563474,50.07247925
148.2899167,50.06248474
148.3235166,50.05249023
148.3570554,50.04249573
148.3906248,50.02250671
148.4241941,50.02250671
148.4577634,50.02250671
148.4913022,50.01251221
148.5249021,50.0025177
148.5584409,50.0025177
148.5920408,49.99252319
148.6256101,49.99252319
148.6591794,49.99252319
148.6927793,49.98252869
148.7263181,49.97253418
148.7598569,49.96253967
148.7934568,49.96253967
148.8270261,49.94255066
148.8605955,49.93255615
148.8941648,49.92256165
148.9277341,49.90257263
148.9612729,49.89257813
148.9948423,49.88258362
149.0284116,49.87258911
149.061981,49.8526001
149.0955503,49.84260559
149.1291196,49.83261108
149.1627195,49.83261108
149.1962888,49.82261658
149.2298582,49.79263306
149.263397,49.79263306
149.2970273,49.79263306
149.3305662,49.78263855
149.3641355,49.77264404
149.3977048,49.77264404
149.4312742,49.75265503
149.4648435,49.73266602
149.4983823,49.72267151
149.5321958,49.7026825
149.5655515,49.69268799
149.5991514,49.67269897
149.6326902,49.65270996
149.6662595,49.64271545
149.6998289,49.62272644
149.7333982,49.60273743
149.766998,49.59274292
149.8010557,49.58274841
149.8341062,49.5627594
149.8676755,49.54277039
149.9012449,49.53277588
149.9348142,49.50279236
149.9683835,49.49279785
150.0019529,49.47280884
150.0355222,49.46281433
150.0690916,49.44282532
150.1026304,49.4228363
150.1362307,49.39285278
150.1697696,49.37286377
150.2033694,49.35287476
150.2369388,49.34288025
150.2704776,49.32289124
150.3040469,49.30290222
150.3376468,49.2729187
150.3712161,49.2729187
150.4047854,49.25292969
150.4383243,49.23294067
150.4719851,49.21295166
150.505524,49.19296265
150.5390323,49.19296265
150.5726321,49.18296814
150.6062015,49.16297913
150.6397708,49.15298462
150.6733401,49.14299011
150.70694,49.1230011
150.7404483,49.1230011
150.7740481,49.08302307
150.8076785,49.07302856
150.8411868,49.05303955
150.8747561,49.04304504
150.9083255,49.02305603
150.9418948,49.02305603
150.9754641,49.02305603
151.0090335,49.00306702
151.0426944,49.00306702
151.0762332,49.02305603
151.1097415,49.02305603
151.1433108,49.02305603
151.1770633,49.03305054
151.2104495,49.03305054
151.2440188,49.03305054
151.2775882,49.02305603
151.311188,49.02305603
151.3447268,49.02305603
151.3782962,49.02305603
151.4118655,49.02305603
151.4459231,49.03305054
151.4790042,49.04304504
151.512604,49.07302856
151.5461429,49.09301758
151.5797122,49.1230011
151.6132815,49.16297913
151.6468509,49.19296265
151.6804202,49.22294617
151.7139895,49.25292969
151.7475589,49.29290771
151.7811282,49.31289673
151.8147281,49.37286377
151.8482669,49.4128418
151.8818362,49.44282532
151.9154056,49.48280334
151.9489749,49.51278687
151.9825442,49.54277039
152.0161136,49.58274841
152.0496524,49.62272644
152.0832522,49.65270996
152.1168216,49.69268799
152.1503909,49.72267151
152.1839908,49.76264954
152.2175296,49.80262756
152.2510989,49.83261108
152.2846682,49.88258362
152.3182376,49.92256165
152.3517764,49.96253967
152.3853763,49.98252869
152.4189456,50.02250671
152.4525149,50.06248474
152.4860843,50.11245728
152.5196536,50.16242981
152.5532229,50.19241333
152.5867923,50.23239136
152.6203616,50.28236389
152.6539309,50.33233643
152.6875003,50.35232544
152.7210696,50.38230896
152.754639,50.42228699
152.7882083,50.46226501
152.8220828,50.50224304
152.8553164,50.52223206
152.8888858,50.56221008
152.9224856,50.60218811
152.956055,50.63217163
152.9896243,50.65216064
153.0231936,50.69213867
153.056763,50.72212219
153.0903323,50.75210571
153.1239016,50.80207825
153.157471,50.82206726
153.1910403,50.85205078
153.2246097,50.89202881
153.258179,50.93200684
153.2917483,50.96199036
153.3253482,51.00196838
153.358887,51.04194641
153.3924563,51.09191895
153.4260257,51.12190247
153.4595645,51.14189148
153.4931643,51.18186951
153.5267337,51.21185303
153.5603335,51.25183105
153.5938724,51.27182007
153.6274417,51.30180359
153.661011,51.33178711
153.6945804,51.37176514
153.7281497,51.41174316
153.7617495,51.43173218
153.7952884,51.47171021
153.8288577,51.51168823
153.8624576,51.53167725
153.8959964,51.57165527
153.9295657,51.59164429
153.9631656,51.63162231
153.9967044,51.66160583
154.0302432,51.69158936
154.0638125,51.72157288
154.0973819,51.7515564
154.1309512,51.80152893
154.1645511,51.83151245
154.1980899,51.86149597
154.2316592,51.89147949
154.2652591,51.93145752
154.2988589,51.97143555
154.3323977,51.99142456
154.3659671,52.01141357
154.3995364,52.0513916
154.4331363,52.09136963
154.4669192,52.12135315
154.5002444,52.16133118
154.5338138,52.18132019
154.5673831,52.22129822
154.6009524,52.24128723
154.6344912,52.27127075
154.6680911,52.29125977
154.7016604,52.33123779
154.7358401,52.37121582
154.7687991,52.41119385
154.802399,52.45117188
154.8359378,52.47116089
154.8695071,52.50114441
154.9030765,52.53112793
154.9366458,52.57110596
154.9702456,52.59109497
155.0037845,52.631073
155.0373538,52.66105652
155.0709231,52.70103455
155.104523,52.73101807
155.1380618,52.74101257
155.1716311,52.77099609
155.205231,52.81097412
155.2387698,52.85095215
155.2723391,52.87094116
155.3059085,52.91091919
155.3394778,52.95089722
155.3730472,52.98088074
155.406586,53.02085876
155.4401553,53.04084778
155.4737552,53.0708313
155.507355,53.11080933
155.5408938,53.15078735
155.5744632,53.17077637
155.6080325,53.20075989
155.6416018,53.24073792
155.6751407,53.26072693
155.708771,53.31069946
155.7423099,53.34068298
155.7759402,53.39065552
155.809479,53.43063354
155.8430179,53.47061157
155.8765872,53.49060059
155.9101565,53.52058411
155.9437564,53.56056213
155.9772952,53.60054016
156.0108645,53.64051819
156.0444339,53.67050171
156.0780032,53.71047974
156.1117557,53.74046326
156.1451419,53.78044128
156.1787112,53.79043579
156.2122806,53.83041382
156.2458499,53.87039185
156.2794192,53.91036987
156.3129886,53.93035889
156.3465579,53.9503479
156.380585,54.00032043
156.4136966,54.02030945
156.4472659,54.06028748
156.4808047,54.08027649
156.5144046,54.1002655
156.5479739,54.14024353
156.5815127,54.17022705
156.6151126,54.21020508
156.6486819,54.23019409
156.6822513,54.27017212
156.7158206,54.30015564
156.7493594,54.33013916
156.7829593,54.37011719
156.8165286,54.3901062
156.8500979,54.42008972
156.8836673,54.45007324
156.9172366,54.48005676
156.9508059,54.50004578
156.9843753,54.5400238
157.0179141,54.58000183
157.0514834,54.59999084
157.0850833,54.63996887
157.1186526,54.65995789
157.152222,54.68994141
157.1857913,54.72991943
157.2193606,54.75990295
157.25293,54.77989197
157.2864993,54.80987549
157.3200686,54.83985901
157.353638,54.87983704
157.3872378,54.90982056
157.4207766,54.92980957
157.454346,54.95979309
157.4879153,54.99977112
157.5214847,55.01976013
157.555054,55.03974915
157.5886233,55.07972717
157.6221927,55.10971069
157.6557925,55.14968872
157.6893313,55.18966675
157.7229007,55.20965576
157.7565921,55.24963379
157.7900393,55.2696228
157.8236087,55.30960083
157.857178,55.31959534
157.8907474,55.34957886
157.9243167,55.37956238
157.957886,55.4095459
157.9914554,55.43952942
158.0254519,55.45951843
158.058594,55.49949646
158.0921634,55.52947998
158.1257327,55.5594635
158.159302,55.58944702
158.1928714,55.61943054
158.2264407,55.64941406
158.2599795,55.67939758
158.2935794,55.7093811
158.3271487,55.72937012
158.3607181,55.76934814
158.3942874,55.81932068
158.4278567,55.85929871
158.4614261,55.87928772
158.4949954,55.90927124
158.5285647,55.94924927
158.5621341,55.98922729
158.5956729,56.01921082
158.6292727,56.02920532
158.6628421,56.06918335
158.6964114,56.10916138
158.7300113,56.1391449
158.7635501,56.15913391
158.7971499,56.18911743
158.8307498,56.22909546
158.8642581,56.26907349
158.8978579,56.29905701
158.9313968,56.31904602
158.9649661,56.34902954
158.9985049,56.37901306
159.0320743,56.41899109
159.0656436,56.4389801
159.0992129,56.46896362
159.1327823,56.50894165
159.1663516,56.53892517
159.1999515,56.56890869
159.2335208,56.58889771
159.2670901,56.62887573
159.3006595,56.65885925
159.3342288,56.68884277
159.3677981,56.71882629
159.4014895,56.74880981
159.4349368,56.78878784
159.4685061,56.81877136
159.5020755,56.84875488
159.5356448,56.85874939
159.5692141,56.89872742
159.6027835,56.92871094
159.6363528,56.96868896
159.6703799,57.00866699
159.7034915,57.02865601
159.7370608,57.07862854
159.7706302,57.11860657
159.8041995,57.14859009
159.8377688,57.17857361
159.8713382,57.21855164
159.904877,57.25852966
159.9384768,57.28851318
159.9720462,57.3184967
160.0056155,57.33848572
160.0391849,57.36846924
160.0727237,57.40844727
160.106293,57.42843628
160.1398501,57.4584198
160.1734194,57.48840332
160.2069888,57.52838135
160.2405581,57.54837036
160.2741579,57.58834839
160.3077273,57.61833191
160.3412966,57.65830994
160.374866,57.68829346
160.4084353,57.71827698
160.4420046,57.73826599
160.4755434,57.76824951
160.5091128,57.79823303
160.5427126,57.81822205
160.5762514,57.85820007
160.6098513,57.88818359
160.6434206,57.90817261
160.67699,57.94815063
160.7105593,57.97813416
160.7441286,58.00811768
160.777698,58.0381012
160.8112673,58.07807922
160.8448367,58.10806274
160.878406,58.13804626
160.9119753,58.15803528
160.9455447,58.19801331
160.9790835,58.21800232
161.0126833,58.25798035
161.0464358,58.28796387
161.079822,58.31794739
161.1133608,58.34793091
161.1469302,58.38790894
161.1804995,58.40789795
161.2140383,58.42788696
161.2476687,58.46786499
161.2812075,58.49784851
161.3153262,58.53782654
161.3483767,58.56781006
161.3819155,58.58779907
161.4154848,58.61778259
161.4490847,58.65776062
161.4826235,58.67774963
161.5161929,58.69773865
161.5497927,58.73771667
161.5833315,58.7677002
161.6169009,58.79768372
161.6504702,58.83766174
161.6840395,58.84765625
161.7175784,58.88763428
161.7511477,58.9176178
161.7847475,58.95759583
161.8183474,58.97758484
161.8518862,59.01756287
161.8854556,59.04754639
161.9190249,59.07752991
161.9525942,59.10751343
161.9861941,59.12750244
162.0197634,59.15748596
162.0533327,59.18746948
162.0869021,59.22744751
162.1204714,59.24743652
162.1540102,59.28741455
162.1875491,59.32739258
162.2211489,59.34738159
162.2547182,59.38735962
162.2882876,59.40734863
162.3218874,59.43733215
162.3554263,59.45732117
162.3890261,59.48730469
162.4225649,59.5072937
162.4561343,59.53727722
162.4897341,59.57725525
162.5233035,59.61723328
162.5568728,59.6472168
162.5904726,59.66720581
162.6240115,59.70718384
162.6575808,59.73716736
162.6913027,59.76715088
162.7247195,59.77714539
162.7582888,59.80712891
162.7918581,59.84710693
162.8254275,59.87709045
162.8589663,59.91706848
162.8925356,59.9370575
162.926105,59.97703552
162.9601321,60.00701904
162.9932436,60.03700256
163.026813,60.06698608
163.0603823,60.0969696
163.0939516,60.12695313
163.127521,60.16693115
163.1610903,60.19691467
163.1946902,60.21690369
163.2282595,60.25688171
163.2618288,60.29685974
163.2953982,60.33683777
163.3289675,60.36682129
163.3625063,60.39680481
163.3961062,60.42678833
163.4296755,60.45677185
163.4632449,60.49674988
163.4968142,60.5267334
163.530353,60.56671143
163.5639223,60.59669495
163.5975222,60.62667847
163.6311221,60.64666748
163.6646609,60.676651
163.6982302,60.70663452
163.7318301,60.73661804
163.7653689,60.76660156
163.7989077,60.79658508
163.8325076,60.8265686
163.8660769,60.85655212
163.8996157,60.88653564
163.933185,60.92651367
163.9667849,60.93650818
164.0003542,60.97648621
164.0339236,61.00646973
164.0674624,61.04644775
164.1010928,61.06643677
164.1346316,61.10641479
164.1682009,61.14639282
164.2017092,61.17637634
164.2353396,61.21635437
164.2689089,61.23634338
164.3025088,61.2663269
164.3362002,61.29631042
164.3696474,61.33628845
164.4031863,61.34628296
164.4367556,61.38626099
164.4703249,61.41624451
164.5038943,61.44622803
164.5374636,61.46621704
164.5710329,61.49620056
164.60506,61.52618408
164.6381716,61.56616211
164.671741,61.58615112
164.7053103,61.61613464
164.7388796,61.63612366
164.772449,61.67610168
164.8060488,61.71607971
164.8395876,61.73606873
164.873157,61.75605774
164.9067263,61.78604126
164.9402651,61.81602478
164.9738345,61.86599731
165.0074038,61.89598083
165.0409731,61.92596436
165.0745425,61.96594238
165.1081423,61.9959259
165.1417117,62.02590942
165.1752505,62.04589844
165.2088503,62.07588196
165.2424197,62.09587097
165.275989,62.135849
165.3095583,62.15583801
165.3431277,62.18582153
165.376697,62.22579956
165.4102663,62.24578857
165.4438357,62.27577209
165.4773745,62.2857666
165.5109438,62.31575012
165.5445132,62.34573364
165.578113,62.37571716
165.6116518,62.40570068
165.6452212,62.4256897
165.6787905,62.45567322
165.7123598,62.49565125
165.7459292,62.52563477
165.779529,62.55561829
165.8130984,62.5756073
165.8466677,62.60559082
165.880237,62.63557434
165.9138064,62.66555786
165.9473757,62.70553589
165.9810366,62.74551392
166.0145144,62.78549194
166.0480837,62.82546997
166.0816225,62.84545898
166.1152224,62.865448
166.1487612,62.89543152
166.1823611,62.93540955
166.2159304,62.97538757
166.249866,62.99537659
166.2830386,63.02536011
166.3166079,63.05534363
166.3501772,63.09532166
166.3837771,63.10531616
166.4173464,63.14529419
166.4509463,63.18527222
166.4844851,63.20526123
166.5180544,63.23524475
166.5516238,63.25523376
166.5851626,63.28521729
166.6187624,63.32519531
166.6523318,63.35517883
166.6859011,63.37516785
166.7194704,63.41514587
166.7530398,63.44512939
166.7866396,63.47511292
166.820209,63.50509644
166.8537478,63.52508545
166.8872866,63.55506897
166.9208559,63.58505249
166.9544253,63.61503601
166.9880251,63.63502502
167.0215639,63.66500854
167.0551333,63.69499207
167.0887026,63.73497009
167.122272,63.78494263
167.1558413,63.81492615
167.1894106,63.84490967
167.22298,63.87489319
167.2565493,63.91487122
167.2901186,63.92486572
167.323688,63.96484375
167.3572573,63.99482727
167.3908266,64.0348053
167.424396,64.07478333
167.4579653,64.10476685
167.4915347,64.13475037
167.525104,64.16473389
167.5586733,64.19471741
167.5922732,64.21470642
167.6260256,64.25468445
167.6594118,64.29466248
167.6929812,64.3346405
167.72652,64.36462402
167.7601199,64.39460754
167.7936892,64.42459106
167.827228,64.44458008
167.8607973,64.48455811
167.894916,64.52453613
167.927936,64.54452515
167.9615054,64.57450867
167.9950747,64.58450317
168.028644,64.61448669
168.0622134,64.64447021
168.0957827,64.67445374
168.1293826,64.71443176
168.1628909,64.74441528
168.1964907,64.7644043
168.23006,64.79438782
168.2636294,64.82437134
168.2971987,64.86434937
168.3307986,64.89433289
168.3643679,64.9143219
168.3979067,64.93431091
168.4314761,64.96429443
168.4650454,65.00427246
168.4986147,65.03425598
168.5321841,65.0642395
168.5657534,65.09422302
168.5993227,65.12420654
168.6328921,65.15419006
168.6664614,65.18417358
168.7000307,65.22415161
168.7336001,65.25413513
168.7671694,65.28411865
168.8007388,65.29411316
168.8343081,65.32409668
168.8679079,65.36407471
168.9014468,65.39405823
168.9350161,65.42404175
168.9685854,65.44403076
169.0021548,65.47401428
169.0357241,65.4940033
169.069324,65.53398132
169.1028628,65.55397034
169.1364321,65.57395935
169.1700014,65.61393738
169.2036013,65.6439209
169.2371706,65.68389893
169.270862,65.70388794
169.3042788,65.73387146
169.3378786,65.76385498
169.3714175,65.7938385
169.4050173,65.83381653
169.4385561,65.85380554
169.4721255,65.87379456
169.5056948,65.90377808
169.5397829,65.9337616
169.5728335,65.95375061
169.6064333,65.99372864
169.6399722,66.02371216
169.673572,66.06369019
169.7071108,66.0836792
169.7407412,66.10366821
169.7742495,66.14364624
169.8078493,66.16363525
169.8413882,66.19361877
169.874988,66.21360779
169.9085574,66.25358582
169.9421267,66.28356934
169.9756655,66.31355286
170.0092348,66.34353638
170.0428347,66.36352539
170.0763735,66.39350891
170.1099429,66.43348694
170.1435587,66.47346497
170.1770976,66.49345398
170.2106974,66.5234375
170.2442362,66.54342651
170.2778361,66.58340454
170.3114054,66.61338806
170.3449442,66.63337708
170.3785136,66.65336609
170.4120829,66.69334412
170.4456522,66.71333313
170.4792216,66.74331665
170.5127909,66.77330017
170.5463602,66.8132782
170.5799296,66.84326172
170.6134989,66.87324524
170.6470683,66.89323425
170.6806376,66.93321228
170.7142069,66.9631958
170.7477763,66.99317932
170.7813456,67.01316833
170.8149149,67.04315186
170.8484843,67.07313538
170.8820536,67.1131134
170.9157755,67.13310242
170.9492228,67.17308044
170.9827921,67.22305298
171.0163615,67.26303101
171.0499308,67.28302002
